2024/02/18 13:47:47 [notice] 17100#21844: signal process started
2024/02/18 14:03:00 [notice] 22944#24416: signal process started
2024/02/18 14:03:00 [error] 22944#24416: OpenEvent("Global\ngx_stop_21776") failed (2: The system cannot find the file specified)
2024/02/22 18:54:36 [error] 18612#18676: *148 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "PUT /user HTTP/1.1", upstream: "http://127.0.0.1:8083/user", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/22 18:54:39 [error] 18612#18676: *148 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "PUT /user HTTP/1.1", upstream: "http://127.0.0.1:8082/user", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/22 19:12:11 [notice] 20120#19156: signal process started
2024/02/25 17:22:45 [error] 21412#22144: *1 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "OPTIONS /user HTTP/1.1", upstream: "http://127.0.0.1:8082/user", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/25 17:22:47 [error] 21412#22144: *1 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "OPTIONS /user HTTP/1.1", upstream: "http://127.0.0.1:8083/user", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/25 17:26:42 [error] 21412#22144: *9 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /user/page?page=1&pageSize=10 HTTP/1.1", upstream: "http://127.0.0.1:8083/user/page?page=1&pageSize=10", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/25 17:27:12 [error] 21412#22144: *9 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "PUT /user HTTP/1.1", upstream: "http://127.0.0.1:8082/user", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/25 17:27:22 [error] 21412#22144: *9 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /user/page?page=1&pageSize=10 HTTP/1.1", upstream: "http://127.0.0.1:8083/user/page?page=1&pageSize=10", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/25 17:32:09 [error] 21412#22144: *25 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /user/page?page=1&pageSize=10 HTTP/1.1", upstream: "http://127.0.0.1:8083/user/page?page=1&pageSize=10", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/25 17:32:14 [error] 21412#22144: *25 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /user/page?page=1&pageSize=10 HTTP/1.1", upstream: "http://127.0.0.1:8082/user/page?page=1&pageSize=10", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/25 17:38:17 [error] 21412#22144: *33 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /user/page?page=1&pageSize=10 HTTP/1.1", upstream: "http://127.0.0.1:8083/user/page?page=1&pageSize=10", host: "localhost:81", referrer: "http://localhost:63342/"
2024/02/25 17:39:36 [error] 21412#22144: *37 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /user/page?page=1&pageSize=10 HTTP/1.1", upstream: "http://127.0.0.1:8082/user/page?page=1&pageSize=10", host: "localhost:81", referrer: "http://localhost:63342/"
2024/02/25 17:40:13 [error] 21412#22144: *37 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /user/page?page=1&pageSize=10 HTTP/1.1", upstream: "http://127.0.0.1:8083/user/page?page=1&pageSize=10", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/25 17:42:33 [error] 21412#22144: *43 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /user/page?page=1&pageSize=10 HTTP/1.1", upstream: "http://127.0.0.1:8082/user/page?page=1&pageSize=10", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/25 17:42:35 [error] 21412#22144: *43 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /user/page?page=1&pageSize=10 HTTP/1.1", upstream: "http://127.0.0.1:8083/user/page?page=1&pageSize=10", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/25 17:52:18 [notice] 23200#24240: signal process started
2024/02/25 17:54:12 [emerg] 22360#22644: unexpected "}" in E:\project\Nuc_Coop_Project\nginx-1.24.0/conf/nginx.conf:68
2024/02/25 17:57:21 [notice] 16848#23928: signal process started
2024/02/25 17:57:21 [error] 16848#23928: CreateFile() "E:\project\Nuc_Coop_Project\nginx-1.24.0/logs/nginx.pid" failed (2: The system cannot find the file specified)
2024/02/25 17:57:40 [error] 21176#21104: *1 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /favicon.ico HTTP/1.1", upstream: "http://127.0.0.1:8087/favicon.ico", host: "localhost:83", referrer: "http://localhost:83/course/page"
2024/02/25 17:57:42 [error] 21176#21104: *1 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /favicon.ico HTTP/1.1", upstream: "http://127.0.0.1:8088/favicon.ico", host: "localhost:83", referrer: "http://localhost:83/course/page"
2024/02/25 19:09:30 [error] 8540#11404: *1 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "OPTIONS /user HTTP/1.1", upstream: "http://127.0.0.1:8082/user", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/25 19:09:32 [error] 8540#11404: *1 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "OPTIONS /user HTTP/1.1", upstream: "http://127.0.0.1:8083/user", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/25 19:09:49 [error] 8540#11404: *11 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /course/page?page=1&pageSize=10 HTTP/1.1", upstream: "http://127.0.0.1:8086/course/page?page=1&pageSize=10", host: "localhost:83", referrer: "http://localhost:8080/"
2024/02/25 19:09:51 [error] 8540#11404: *11 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /course/page?page=1&pageSize=10 HTTP/1.1", upstream: "http://127.0.0.1:8087/course/page?page=1&pageSize=10", host: "localhost:83", referrer: "http://localhost:8080/"
